Airport_ID,Name,Country,Latitude,Longtitude,Altitude
BHX,Birmingham International Airport,United Kingdom,52.4538993835,-1.74802994728,327
CVT,Coventry Airport,United Kingdom,52.3697013855,-1.47971999645,267
GLO,Gloucestershire Airport,United Kingdom,51.89419937133789,-2.167220115661621,101
GBA,Cotswold Airport,United Kingdom,51.668095,-2.05694,433
MAN,Manchester Airport,United Kingdom,53.35369873046875,-2.2749500274658203,257
NQY,Newquay Cornwall Airport,United Kingdom,50.44060134887695,-4.995409965515137,390
LYE,RAF Lyneham,United Kingdom,51.5051,-1.99343,513
YEO,RNAS Yeovilton,United Kingdom,51.0093994140625,-2.638819932937622,75
HAW,Haverfordwest Airport,United Kingdom,51.833099365234375,-4.9611101150512695,159
CWL,Cardiff International Airport,United Kingdom,51.39670181274414,-3.343329906463623,220
SWS,Swansea Airport,United Kingdom,51.60530090332031,-4.0678300857543945,299
BRS,Bristol Airport,United Kingdom,51.382702,-2.71909,622
LPL,Liverpool John Lennon Airport,United Kingdom,53.33359909057617,-2.849720001220703,80
LTN,London Luton Airport,United Kingdom,51.874698638916016,-0.3683330118656158,526
PLH,Plymouth City Airport,United Kingdom,50.422798,-4.10583,476
BOH,Bournemouth Airport,United Kingdom,50.77999877929688,-1.8424999713897705,38
SOU,Southampton Airport,United Kingdom,50.95029830932617,-1.3567999601364136,44
QLA,Lasham Airport,United Kingdom,51.187198638916016,-1.0334999561309814,618
ESH,Shoreham Airport,United Kingdom,50.835602,-0.297222,7
BQH,London Biggin Hill Airport,United Kingdom,51.33079910279999,0.0324999988079,598
LGW,London Gatwick Airport,United Kingdom,51.148102,-0.190278,202
LCY,London City Airport,United Kingdom,51.505299,0.055278,19
FAB,Farnborough Airport,United Kingdom,51.2757987976,-0.776332974434,238
BBS,Blackbushe Airport,United Kingdom,51.32389831542969,-0.8475000262260437,325
LHR,London Heathrow Airport,United Kingdom,51.4706,-0.461941,83
SEN,Southend Airport,United Kingdom,51.5713996887207,0.6955559849739075,49
LYX,Lydd Airport,United Kingdom,50.95610046386719,0.939167022705078,13
MSE,Kent International Airport,United Kingdom,51.342201,1.34611,178
CAX,Carlisle Airport,United Kingdom,54.9375,-2.8091700077056885,190
BLK,Blackpool International Airport,United Kingdom,53.77170181274414,-3.0286099910736084,34
HUY,Humberside Airport,United Kingdom,53.57440185546875,-0.350832998752594,121
BWF,Barrow Walney Island Airport,United Kingdom,54.1286111,-3.2675,173
LBA,Leeds Bradford Airport,United Kingdom,53.86589813232422,-1.6605700254440308,681
WRT,Warton Airport,United Kingdom,53.745098,-2.88306,55
CEG,Hawarden Airport,United Kingdom,53.1781005859375,-2.977780103683472,45
NCL,Newcastle Airport,United Kingdom,55.03749847412109,-1.6916699409484863,266
MME,Durham Tees Valley Airport,United Kingdom,54.50920104980469,-1.4294099807739258,120
EMA,East Midlands Airport,United Kingdom,52.8311004639,-1.32806003094,306
KOI,Kirkwall Airport,United Kingdom,58.957801818847656,-2.9049999713897705,50
LSI,Sumburgh Airport,United Kingdom,59.87889862060547,-1.295560002326965,20
WIC,Wick Airport,United Kingdom,58.45890045166016,-3.09306001663208,126
ABZ,Aberdeen Dyce Airport,United Kingdom,57.20190048217773,-2.197779893875122,215
INV,Inverness Airport,United Kingdom,57.54249954223633,-4.047500133514404,31
GLA,Glasgow International Airport,United Kingdom,55.8718986511,-4.43306016922,26
EDI,Edinburgh Airport,United Kingdom,55.95000076293945,-3.372499942779541,135
ILY,Islay Airport,United Kingdom,55.68190002441406,-6.256669998168945,56
PIK,Glasgow Prestwick Airport,United Kingdom,55.5093994140625,-4.586669921875,65
BEB,Benbecula Airport,United Kingdom,57.48109817504883,-7.362780094146728,19
SCS,Scatsta Airport,United Kingdom,60.43280029296875,-1.2961100339889526,81
DND,Dundee Airport,United Kingdom,56.45249938964844,-3.025830030441284,17
SYY,Stornoway Airport,United Kingdom,58.215599060058594,-6.331110000610352,26
TRE,Tiree Airport,United Kingdom,56.49919891357422,-6.869170188903809,38
ADX,RAF Leuchars,United Kingdom,56.37289810180664,-2.8684399127960205,38
LMO,RAF Lossiemouth,United Kingdom,57.7052001953125,-3.339169979095459,42
CBG,Cambridge Airport,United Kingdom,52.205002,0.175,47
NWI,Norwich International Airport,United Kingdom,52.6758003235,1.28278005123,117
STN,London Stansted Airport,United Kingdom,51.8849983215,0.234999999404,348
EXT,Exeter International Airport,United Kingdom,50.73440170288086,-3.4138898849487305,102
FZO,Bristol Filton Airport,United Kingdom,51.5194015503,-2.59083008766,226
OXF,Oxford (Kidlington) Airport,United Kingdom,51.8368988037,-1.32000005245,270
BEX,RAF Benson,United Kingdom,51.6164016724,-1.09582996368,226
LKZ,RAF Lakenheath,United Kingdom,52.4093017578,0.56099998951,32
MHZ,RAF Mildenhall,United Kingdom,52.36190032958984,0.486405998468399,33
QUY,RAF Wyton,United Kingdom,52.3572006226,-0.107832998037,135
FFD,RAF Fairford,United Kingdom,51.6822013855,-1.7900300025900002,286
BZZ,RAF Brize Norton,United Kingdom,51.75,-1.58362,288
ODH,RAF Odiham,United Kingdom,51.2341003418,-0.94282501936,405
NHT,RAF Northolt,United Kingdom,51.5530014038,-0.418166995049,124
QCY,RAF Coningsby,United Kingdom,53.0929985046,-0.166014000773,25
BEQ,RAF Honington,United Kingdom,52.34260177612305,0.7729390263557434,174
SQZ,RAF Scampton,United Kingdom,53.307800293,-0.550832986832,202
HRT,RAF Linton-On-Ouse,United Kingdom,54.0489006042,-1.2527500391,53
WTN,RAF Waddington,United Kingdom,53.1661987305,-0.523810982704,231
KNF,RAF Marham,United Kingdom,52.648395,0.550692,75
AMS,Amsterdam Airport Schiphol,Netherlands,52.308601,4.76389,-11
MST,Maastricht Aachen Airport,Netherlands,50.911701,5.77014,375
EIN,Eindhoven Airport,Netherlands,51.4500999451,5.37452983856,74
GRQ,Eelde Airport,Netherlands,53.1197013855,6.57944011688,17
GLZ,Gilze Rijen Air Base,Netherlands,51.56740188598633,4.931829929351807,49
DHR,De Kooy Airport,Netherlands,52.92340087890625,4.780620098114014,3
LEY,Lelystad Airport,Netherlands,52.4603,5.52722,-13
LWR,Leeuwarden Air Base,Netherlands,53.22859954833984,5.760560035705566,3
RTM,Rotterdam The Hague Airport,Netherlands,51.956902,4.43722,-15
UTC,Soesterberg Air Base,Netherlands,52.1273002625,5.27618980408,66
ENS,Twente Airport,Netherlands,52.275833,6.889167,114
LID,Valkenburg Naval Air Base,Netherlands,52.1660995483,4.41794013977,1
WOE,Woensdrecht Air Base,Netherlands,51.4491,4.34203,63
ORK,Cork Airport,Ireland,51.84130096435547,-8.491109848022461,502
GWY,Galway Airport,Ireland,53.300201416015625,-8.941590309143066,81
DUB,Dublin Airport,Ireland,53.421299,-6.27007,242
NOC,Ireland West Knock Airport,Ireland,53.910301208496094,-8.818490028381348,665
KIR,Kerry Airport,Ireland,52.18090057373047,-9.52377986907959,112
SNN,Shannon Airport,Ireland,52.702,-8.92482,46
SXL,Sligo Airport,Ireland,54.280200958252,-8.5992097854614,11
WAT,Waterford Airport,Ireland,52.187198638916016,-7.086959838867188,119
AAR,Aarhus Airport,Denmark,56.2999992371,10.619000434899998,82
BLL,Billund Airport,Denmark,55.7402992249,9.15178012848,247
CPH,Copenhagen Kastrup Airport,Denmark,55.617900848389,12.656000137329,17
EBJ,Esbjerg Airport,Denmark,55.525902,8.5534,97
KRP,Karup Airport,Denmark,56.29750061035156,9.124629974365234,170
BYR,Læsø Airport,Denmark,57.27719879150391,11.000100135803224,25
MRW,Lolland Falster Maribo Airport,Denmark,54.699299,11.4401,16
ODE,Odense Airport,Denmark,55.47669982910156,10.330900192260742,56
RKE,Copenhagen Roskilde Airport,Denmark,55.58560180664063,12.131400108337402,146
RNN,Bornholm Airport,Denmark,55.06330108642578,14.759599685668944,52
SGD,Sønderborg Airport,Denmark,54.96440124511719,9.791729927062988,24
SKS,Skrydstrup Air Base,Denmark,55.221048,9.26702,141
SQW,Skive Airport,Denmark,56.550201416015625,9.172980308532717,74
TED,Thisted Airport,Denmark,57.06880187988281,8.705220222473145,23
STA,Stauning Airport,Denmark,55.9901008605957,8.353910446166992,17
AAL,Aalborg Airport,Denmark,57.0927589138,9.84924316406,10
LUX,Luxembourg-Findel International Airport,Luxembourg,49.6233333,6.2044444,1234
AES,Ålesund Airport,Norway,62.5625,6.119699954986572,69
ANX,Andøya Airport,Norway,69.292503356934,16.144199371338,43
ALF,Alta Airport,Norway,69.976097106934,23.371700286865,9
BNN,Brønnøysund Airport,Norway,65.461097717285,12.217499732971,25
BOO,Bodø Airport,Norway,67.26920318603516,14.365300178527832,42
BGO,Bergen Airport Flesland,Norway,60.29339981,5.218140125,170
BJF,Båtsfjord Airport,Norway,70.60050201416,29.691400527954,490
KRS,Kristiansand Airport,Norway,58.204201,8.08537,57
DLD,Geilo Airport Dagali,Norway,60.41730117797852,8.518349647521973,2618
BDU,Bardufoss Airport,Norway,69.055801391602,18.540399551392,252
EVE,"Harstad/Narvik Airport, Evenes",Norway,68.491302490234,16.678100585938,84
VDB,Leirin Airport,Norway,61.015598297119,9.2880601882935,2697
FRO,Florø Airport,Norway,61.583599090576,5.0247201919556,37
OSL,Oslo Lufthavn,Norway,60.121,11.0502,681
HAU,Haugesund Airport,Norway,59.34529876709,5.2083601951599,86
HAA,Hasvik Airport,Norway,70.486701965332,22.139699935913,21
KSU,Kristiansund Airport (Kvernberget),Norway,63.111801147461,7.824520111084,204
KKN,Kirkenes Airport (Høybuktmoen),Norway,69.725799560547,29.891300201416,283
FAN,Lista Airport,Norway,58.0994987487793,6.626049995422363,29
MOL,Molde Airport,Norway,62.744701385498,7.2624998092651,10
MJF,Mosjøen Airport (Kjærstad),Norway,65.783996582031,13.214900016785,237
LKL,Banak Airport,Norway,70.068801879883,24.973499298096,25
NTB,Notodden Airport,Norway,59.565701,9.21222,63
OLA,Ørland Airport,Norway,63.69889831542969,9.604000091552734,28
RRS,Røros Airport,Norway,62.578399658203,11.342300415039,2054
RYG,"Moss Airport, Rygge",Norway,59.378817,10.785439,174
LYR,"Svalbard Airport, Longyear",Norway,78.246101379395,15.465600013733,88
SKE,Skien Airport,Norway,59.185001373291016,9.566940307617188,463
SRP,Stord Airport,Norway,59.791900634765625,5.340849876403809,160
SSJ,Sandnessjøen Airport (Stokka),Norway,65.956802368164,12.468899726868,56
TOS,"Tromsø Airport,",Norway,69.68329620361328,18.91889953613281,31
TRF,"Sandefjord Airport, Torp",Norway,59.1866989136,10.258600235,286
TRD,Trondheim Airport Værnes,Norway,63.4578018,10.9239998,56
SVG,Stavanger Airport Sola,Norway,58.876701354,5.6377801895,29
GDN,Gdańsk Lech Wałęsa Airport,Poland,54.37760162353516,18.46619987487793,489
KRK,Kraków John Paul II International Airport,Poland,50.077702,19.7848,791
KTW,Katowice International Airport,Poland,50.4743,19.08,995
POZ,Poznań-Ławica Airport,Poland,52.4210014343,16.8262996674,308
RZE,Rzeszów-Jasionka Airport,Poland,50.1100006104,22.0189990997,675
SZZ,"Szczecin-Goleniów ""Solidarność"" Airport",Poland,53.584701538100006,14.9021997452,154
OSP,Redzikowo Air Base,Poland,54.47890090942383,17.107500076293945,217
WAW,Warsaw Chopin Airport,Poland,52.1656990051,20.9671001434,362
WRO,Copernicus Wrocław Airport,Poland,51.1026992798,16.885799408,404
IEG,Zielona Góra-Babimost Airport,Poland,52.1385002136,15.7986001968,194
RNB,Ronneby Airport,Sweden,56.266700744629,15.265000343323,191
GOT,Gothenburg-Landvetter Airport,Sweden,57.662799835205,12.279800415039,506
JKG,Jönköping Airport,Sweden,57.757598876953125,14.068699836730955,741
LDK,Lidköping-Hovby Airport,Sweden,58.4655,13.1744,200
GSE,Gothenburg City Airport,Sweden,57.7747,11.8704,59
KVB,Skövde Airport,Sweden,58.45640182495117,13.972700119018556,324
THN,Trollhättan-Vänersborg Airport,Sweden,58.31809997558594,12.345000267028809,137
KSK,Karlskoga Airport,Sweden,59.34590148925781,14.49590015411377,400
MXX,Mora Airport,Sweden,60.957901,14.5114,634
NYO,Stockholm Skavsta Airport,Sweden,58.78860092163086,16.912200927734375,140
KID,Kristianstad Airport,Sweden,55.92169952392578,14.08549976348877,76
OSK,Oskarshamn Airport,Sweden,57.350498,16.497999,96
KLR,Kalmar Airport,Sweden,56.68550109863281,16.287599563598633,17
MMX,Malmö Sturup Airport,Sweden,55.536305364,13.3761978149,236
HAD,Halmstad Airport,Sweden,56.69110107421875,12.820199966430664,101
VXO,Växjö Kronoberg Airport,Sweden,56.92910003662109,14.727999687194824,610
EVG,Sveg Airport,Sweden,62.04779815673828,14.422900199890137,1178
GEV,Gällivare Airport,Sweden,67.13240051269531,20.814599990844727,1027
HUV,Hudiksvall Airport,Sweden,61.7681007385,17.0806999207,95
KRF,Kramfors Sollefteå Airport,Sweden,63.04859924316406,17.76889991760254,34
LYC,Lycksele Airport,Sweden,64.54830169677734,18.71619987487793,705
SDL,Sundsvall-Härnösand Airport,Sweden,62.528099060058594,17.443899154663086,16
OER,Örnsköldsvik Airport,Sweden,63.40829849243164,18.989999771118164,354
KRN,Kiruna Airport,Sweden,67.821998596191,20.336799621582,1508
SFT,Skellefteå Airport,Sweden,64.62480163574219,21.07690048217773,157
UME,Umeå Airport,Sweden,63.791801452637,20.282800674438,24
VHM,Vilhelmina Airport,Sweden,64.5791015625,16.833599090576172,1140
AJR,Arvidsjaur Airport,Sweden,65.59030151367188,19.28190040588379,1245
ORB,Örebro Airport,Sweden,59.22370147705078,15.038000106811523,188
VST,Stockholm Västerås Airport,Sweden,59.58940124511719,16.63360023498535,21
LLA,Luleå Airport,Sweden,65.543800354004,22.121999740601,65
ARN,Stockholm-Arlanda Airport,Sweden,59.651901245117,17.918600082397,137
BMA,Stockholm-Bromma Airport,Sweden,59.354400634765625,17.941699981689453,47
BLE,Borlange Airport,Sweden,60.422000885009766,15.515199661254885,503
HLF,Hultsfred Airport,Sweden,57.525799,15.8233,366
GVX,Gävle Sandviken Airport,Sweden,60.593299865722656,16.951400756835938,224
LPI,Linköping City Airport,Sweden,58.4062004089,15.6805000305,172
NRK,Norrköping Airport,Sweden,58.58629989624024,16.250600814819336,32
EKT,Eskilstuna Airport,Sweden,59.35110092163086,16.70840072631836,139
VBY,Visby Airport,Sweden,57.662799835205,18.346200942993,164
SPM,Spangdahlem Air Base,Germany,49.9726982117,6.69250011444,1197
RMS,Ramstein Air Base,Germany,49.4369010925293,7.600279808044434,776
GHF,[Duplicate] Giebelstadt Army Air Field,Germany,49.6481018066,9.966489791870002,980
ZCN,Celle Airport,Germany,52.59120178222656,10.022100448608398,129
FRZ,Fritzlar Airport,Germany,51.1146,9.286,1345
ZNF,Hanau Army Air Field,Germany,50.169201,8.96159,368
KZG,Flugplatz Kitzingen,Germany,49.743099,10.2006,689
FCN,Nordholz Naval Airbase,Germany,53.7677001953,8.658499717709999,74
GKE,Geilenkirchen Air Base,Germany,50.9608,6.04242,296
RLG,Rostock-Laage Airport,Germany,53.9182014465,12.2783002853,138
WBG,Schleswig Air Base,Germany,54.459301,9.51633,70
WIE,Wiesbaden Army Airfield,Germany,50.049800872802734,8.325400352478027,461
FEL,Fürstenfeldbruck Air Base,Germany,48.205555,11.266944,1703
IGS,Ingolstadt Manching Airport,Germany,48.7156982421875,11.534000396728516,1202
GUT,Gütersloh Air Base,Germany,51.922798,8.30633,236
ALJ,Alexander Bay Airport,South Africa,-28.575001,16.5333,98
AGZ,Aggeneys Airport,South Africa,-29.28179931640625,18.813899993896484,2648
BIY,Bisho Airport,South Africa,-32.8970985413,27.2791004181,1950
BFN,Bram Fischer International Airport,South Africa,-29.0926990509,26.302400589,4458
CPT,Cape Town International Airport,South Africa,-33.9648017883,18.6016998291,151
DUR,King Shaka International Airport,South Africa,-29.6144444444,31.1197222222,295
ELS,Ben Schoeman Airport,South Africa,-33.0355987549,27.8258991241,435
FCB,Ficksburg Sentraoes Airport,South Africa,-28.82309913635254,27.908899307250977,5315
GCJ,Grand Central Airport,South Africa,-25.986299514799995,28.1401004791,5325
GRJ,George Airport,South Africa,-34.0056,22.378902,648
HRS,Harrismith Airport,South Africa,-28.23509979248047,29.106199264526367,5585
HDS,Hoedspruit Air Force Base Airport,South Africa,-24.3686008453,31.0487003326,1743
JNB,OR Tambo International Airport,South Africa,-26.1392,28.246,5558
KXE,P C Pelser Airport,South Africa,-26.8710994720459,26.718000411987305,4444
KIM,Kimberley Airport,South Africa,-28.802799224900003,24.7651996613,3950
KMH,Johan Pienaar Airport,South Africa,-27.45669937133789,23.411399841308597,4382
KLZ,Kleinsee Airport,South Africa,-29.6884002686,17.093999862700002,270
HLA,Lanseria Airport,South Africa,-25.9384994507,27.9260997772,4517
SDB,Langebaanweg Airport,South Africa,-32.9688987732,18.1602993011,108
LAY,Ladysmith Airport,South Africa,-28.5816993713,29.7497005463,3548
MGH,Margate Airport,South Africa,-30.8574008942,30.343000412,495
LLE,Riverside Airport,South Africa,-25.4300003052,31.5767002106,1024
MZQ,Mkuze Airport,South Africa,-27.626100540161133,32.0443000793457,400
NCS,Newcastle Airport,South Africa,-27.7705993652,29.9769001007,4074
OVG,Overberg Airport,South Africa,-34.554901123,20.250699996900003,52
OUH,Oudtshoorn Airport,South Africa,-33.6069984436,22.188999176,1063
PLZ,Port Elizabeth Airport,South Africa,-33.9849014282,25.6173000336,226
PBZ,Plettenberg Bay Airport,South Africa,-34.0881601675,23.3287234306,465
PHW,Hendrik Van Eck Airport,South Africa,-23.9372005463,31.1553993225,1432
JOH,Port St Johns Airport,South Africa,-31.605899810791016,29.519800186157227,1227
PZB,Pietermaritzburg Airport,South Africa,-29.6490001678,30.3987007141,2423
NTY,Pilanesberg International Airport,South Africa,-25.3337993622,27.173400878900004,3412
PTG,Polokwane International Airport,South Africa,-23.845269,29.458615,4076
PCF,Potchefstroom Airport,South Africa,-26.670999527,27.0818996429,4520
UTW,Queenstown Airport,South Africa,-31.92020034790039,26.882200241088867,3637
RCB,Richards Bay Airport,South Africa,-28.740999221800003,32.0920982361,109
ROD,Robertson Airport,South Africa,-33.812198638916016,19.90279960632324,640
SBU,Springbok Airport,South Africa,-29.68930053710937,17.939599990844727,2690
ZEC,Secunda Airport,South Africa,-26.52409935,29.1700992584,5250
SIS,Sishen Airport,South Africa,-27.6485996246,22.9993000031,3848
SZK,Skukuza Airport,South Africa,-24.960899353,31.5886993408,1020
LTA,Tzaneen Airport,South Africa,-23.8243999481,30.3292999268,1914
ULD,Prince Mangosuthu Buthelezi Airport,South Africa,-28.3206005096,31.4165000916,1720
UTN,Pierre Van Ryneveld Airport,South Africa,-28.39909935,21.2602005005,2782
UTT,K. D. Matanzima Airport,South Africa,-31.5463631849,28.6733551025,2400
VRU,Vryburg Airport,South Africa,-26.9824008942,24.7287998199,3920
VIR,Virginia Airport,South Africa,-29.77059936523437,31.058399200439453,20
VRE,Vredendal Airport,South Africa,-31.641000747680664,18.5447998046875,330
PRY,Wonderboom Airport,South Africa,-25.6539,28.224199,4095
WKF,Waterkloof Air Force Base,South Africa,-25.8299999237,28.2224998474,4940
FRW,Francistown Airport,Botswana,-21.15959930419922,27.47450065612793,3283
JWA,Jwaneng Airport,Botswana,-24.6023006439209,24.69099998474121,3900
BBK,Kasane Airport,Botswana,-17.83289909362793,25.162399291992188,3289
MUB,Maun Airport,Botswana,-19.97260093688965,23.431100845336918,3093
GBE,Sir Seretse Khama International Airport,Botswana,-24.555201,25.9182,3299
PKW,Selebi Phikwe Airport,Botswana,-22.0583,27.8288,2925
BGF,Bangui M'Poko International Airport,Central African Republic,4.39847993850708,18.518800735473636,1208
