Airport_ID,Name,Country_ID,geom
KAD,Kaduna Airport,Nigeria,01010000C0000000E0CA471D40FFFFFF1F5A642540000000000032A0400000000000000000
KAN,Mallam Aminu International Airport,Nigeria,01010000C0B1A71DFE9A0C21404694F6065F18284000000000006898400000000000000000
MIU,Maiduguri International Airport,Nigeria,01010000C0000000C06B292A40000000E0E9B5274000000000002C91400000000000000000
MDI,Makurdi Airport,Nigeria,01010000C09869FB57563A2140E23B31EBC5D01E4000000000003077400000000000000000
LOS,Murtala Muhammed International Airport,Nigeria,01010000C000000060BC910A40000000203A4F1A400000000000E060400000000000000000
MXJ,Minna Airport,Nigeria,01010000C0000000A05AD9194000000040E94D23400000000000108A400000000000000000
PHC,Port Harcourt International Airport,Nigeria,01010000C00000006061CC1B40000000A0DC0F14400000000000C055400000000000000000
SKO,Sadiq Abubakar III International Airport,Nigeria,01010000C0000000A029D41440FFFFFF3F25D529400000000000908F400000000000000000
YOL,Yola Airport,Nigeria,01010000C0000000605DDC2840000000A0DD8322400000000000B882400000000000000000
ZAR,Zaria Airport,Nigeria,01010000C03C1405FA44BE1E40DFE00B93A94226400000000000F4A0400000000000000000
MFQ,Maradi Airport,Niger,01010000C0000000C0CA811C40000000A047012B4000000000006093400000000000000000
NIM,Diori Hamani International Airport,Niger,01010000C09CBF0985087801404A0C022B87F62A400000000000E086400000000000000000
THZ,Tahoua Airport,Niger,01010000C000000080BA0F1540000000C05BC02D400000000000C893400000000000000000
AJY,Mano Dayak International Airport,Niger,01010000C0000000600E002040000000C04BF730400000000000E499400000000000000000
ZND,Zinder Airport,Niger,01010000C000000060AFF7214000000020D98E2B400000000000B097400000000000000000
MIR,Monastir Habib Bourguiba International Airport,Tunisia,01010000C000000000688225400000006009E1414000000000000022400000000000000000
TUN,Tunis Carthage International Airport,Tunisia,01010000C00000008053742440000000A0ED6C424000000000000036400000000000000000
GAF,Gafsa Ksar International Airport,Tunisia,01010000C0000000C01EA52140000000200436414000000000009090400000000000000000
GAE,Gabès Matmata International Airport,Tunisia,01010000C0000000C0E3342440000000403EF040400000000000003A400000000000000000
DJE,Djerba Zarzis International Airport,Tunisia,01010000C0010000600E8D25400000000000F0404000000000000033400000000000000000
EBM,El Borma Airport,Tunisia,01010000C0000000805D822240FFFFFFFF4CB43F400000000000D889400000000000000000
SFA,Sfax Thyna International Airport,Tunisia,01010000C0010000C0CA61254000000060E75B414000000000004055400000000000000000
TOE,Tozeur Nefta International Airport,Tunisia,01010000C0000000609B3820400000002048F840400000000000F071400000000000000000
LRL,Niamtougou International Airport,Togo,01010000C000000080C275F13F00000080DF8823400000000000AC97400000000000000000
LFW,Lomé-Tokoin Airport,Togo,01010000C0000000207912F43F000000A095A9184000000000000052400000000000000000
ANR,Antwerp International Airport (Deurne),Belgium,01010000C01C0500A053D71140F4EAFF3F3E98494000000000008043400000000000000000
BRU,Brussels Airport,Belgium,01010000C08AF0FFFF10F01140870D00206173494000000000000067400000000000000000
CRL,Brussels South Charleroi Airport,Belgium,01010000C03815A930B6D01140FF209221C73A494000000000003083400000000000000000
KJK,Wevelgem Airport,Belgium,01010000C026DBFF3F44A30940D2EEFFFF9968494000000000000050400000000000000000
LGG,Liège Airport,Belgium,01010000C000000080DBC51540000000609651494000000000009884400000000000000000
OST,Ostend-Bruges International Airport,Belgium,01010000C021D9FF9FD3E50640AEEFFF7F759949400000000000002A400000000000000000
OBL,Zoersel (Oostmalle) Airfield,Belgium,01010000C0FA6184F068031340C89750C1E1A149400000000000804A400000000000000000
AOC,Altenburg-Nobitz Airport,Germany,01010000C0B91B446B4503294041BCAE5FB07D494000000000000084400000000000000000
IES,Riesa-Göhlis Airport,Germany,01010000C025DFFF1F54B62A40ABE9FFFF94A5494000000000002074400000000000000000
REB,Rechlin-Lärz Airport,Germany,01010000C00F5E004023812940BD0A00C037A74A400000000000806B400000000000000000
QXH,Schönhagen Airport,Germany,01010000C086E8103812502A40EC1516DC0F1A4A4000000000000063400000000000000000
BBH,Barth Airport,Germany,01010000C087A2409FC86B29400F63D2DF4B2B4B4000000000000037400000000000000000
ZMG,"Magdeburg '"City'" Airport",Germany,01010000C0F6251B0FB6402740EC4B361E6C094A4000000000003070400000000000000000
CBU,Cottbus-Drewitz Airport,Germany,01010000C05A9BC6F65A102D402CD8463CD9F1494000000000000071400000000000000000
SXF,Berlin-Schönefeld Airport,Germany,01010000C0EC51B81E850B2B4041B96DDFA3304A400000000000A063400000000000000000
DRS,Dresden Airport,Germany,01010000C000000080CE882B40000000A0FF90494000000000009887400000000000000000
ERF,Erfurt Airport,Germany,01010000C0000000208CEA2540010000206A7D494000000000003090400000000000000000
FRA,Frankfurt am Main Airport,Germany,01010000C0BA1281EA1F24214054707841440449400000000000C076400000000000000000
FMO,Münster Osnabrück Airport,Germany,01010000C0A2FAFF1F44BD1E4056F6FF9F3A114A4000000000000064400000000000000000
HAM,Hamburg Airport,Germany,01010000C0F8FFFF3FF9F92340EEFFFFFFB0D04A400000000000804A400000000000000000
THF,Berlin-Tempelhof International Airport,Germany,01010000C001000000CCCE2A40010000408B3C4A400000000000E064400000000000000000
CGN,Cologne Bonn Airport,Germany,01010000C0D10E00602A921C40B0F2FFBFD56E49400000000000E072400000000000000000
DUS,Düsseldorf Airport,Germany,01010000C053E8BCC62E111B406494675E0EA5494000000000006062400000000000000000
MUC,Munich Airport,Germany,01010000C06DC5FEB27B92274034A14962492D484000000000003C97400000000000000000
NUE,Nuremberg Airport,Germany,01010000C05E83BEF4F627264022C66B5ED5BF484000000000005890400000000000000000
LEJ,Leipzig/Halle Airport,Germany,01010000C0AF44A0FA077928402C11A8FE41B649400000000000107D400000000000000000
SCN,Saarbrücken Airport,Germany,01010000C09912006023701C40BE0D0000789B484000000000008890400000000000000000
STR,Stuttgart Airport,Germany,01010000C0260200C0A4712240F40A00A04E5848400000000000F093400000000000000000
TXL,Berlin-Tegel Airport,Germany,01010000C04F1E166A4D932A401DC9E53FA4474A400000000000805E400000000000000000
HAJ,Hannover Airport,Germany,01010000C017F5FFBFC25E2340AA090060053B4A400000000000E066400000000000000000
BRE,Bremen Airport,Germany,01010000C0B3FFFF5FC6922140A11A008014864A400000000000002C400000000000000000
QEF,Frankfurt-Egelsbach Airport,Germany,01010000C0EA5A7B9FAA4A2140AB984A3FE1FA484000000000000078400000000000000000
HHN,Frankfurt-Hahn Airport,Germany,01010000C03CF71E2E390E1D408CDB68006FF948400000000000C499400000000000000000
MHG,Mannheim-City Airport,Germany,01010000C0685DA3E5400721406A12BC218DBC484000000000004073400000000000000000
EIB,Eisenach-Kindel Airport,Germany,01010000C0F6D1A92B9FF52440994A3FE1EC7E494000000000006091400000000000000000
SGE,Siegerland Airport,Germany,01010000C0000000007B2A2040010000E0955A49400000000000B89E400000000000000000
XFW,Hamburg-Finkenwerder Airport,Germany,01010000C000000000CEAB23400000000084C44A4000000000000037400000000000000000
KEL,Kiel-Holtenau Airport,Germany,01010000C0000000E0614A2440000000A091304B4000000000008059400000000000000000
LBC,Lübeck Blankensee Airport,Germany,01010000C0D23100003B7025403A06006017E74A400000000000804A400000000000000000
ESS,Essen Mulheim Airport,Germany,01010000C000000060D3BF1B40000000A07EB349400000000000807A400000000000000000
BFE,Bielefeld Airport,Germany,01010000C0C1012D5DC1162140A9DDAF027CFB49400000000000607C400000000000000000
MGL,Mönchengladbach Airport,Germany,01010000C059A7CAF78C041A40807EDFBF799D49400000000000405F400000000000000000
PAD,Paderborn Lippstadt Airport,Germany,01010000C072FBFF3F8E3B214058F9FFDF9ACE49400000000000D885400000000000000000
DTM,Dortmund Airport,Germany,01010000C0760F0000EF721E403B0900A057C249400000000000907A400000000000000000
AGB,Augsburg Airport,Germany,01010000C05D86FF7403DD2540A9DA6E826F3648400000000000B097400000000000000000
OBF,Oberpfaffenhofen Airport,Germany,01010000C0C5FEB27BF29026401CEA77616B0A484000000000006C9E400000000000000000
RBM,Straubing Airport,Germany,01010000C0000000A088082940000000804E73484000000000005C90400000000000000000
FDH,Friedrichshafen Airport,Germany,01010000C011F7FFFFE1052340EAF8FF1FEDD5474000000000005C95400000000000000000
SZW,Schwerin Parchim Airport,Germany,01010000C0705F07CE199127408CBAD6DEA7B64A400000000000C064400000000000000000
BYU,Bayreuth Airport,Germany,01010000C048E17A14AE4727407EC3448314FE484000000000000499400000000000000000
URD,Burg Feuerstein Airport,Germany,01010000C05F0000A068442640C7FFFF3FA7E548400000000000249A400000000000000000
HOQ,Hof-Plauen Airport,Germany,01010000C0000000A078B6274000000040F124494000000000009C9E400000000000000000
ZQW,Zweibrücken Airport,Germany,01010000C0D15790662C9A1D4026E4839ECD9A48400000000000B091400000000000000000
ZQL,Donaueschingen-Villingen Airport,Germany,01010000C0840700A0600B214031F7FF1F96FC474000000000006EA1400000000000000000
BWE,Braunschweig-Wolfsburg Airport,Germany,01010000C0789CA223B91C25403CF54883DB284A4000000000007072400000000000000000
KSF,Kassel-Calden Airport,Germany,01010000C0161406651AC522407D40A03369B549400000000000A089400000000000000000
BRV,Bremerhaven Airport,Germany,01010000C090BC732843252140D3F71A82E3C04A4000000000000024400000000000000000
EME,Emden Airport,Germany,01010000C0295C8FC2F5E81C40EC1516DC0FB24A4000000000000008400000000000000000
WVN,Wilhelmshaven-Mariensiel Airport,Germany,01010000C0000000E0BC1A2040000000C048C04A4000000000000030400000000000000000
BMK,Borkum Airport,Germany,01010000C0179CC1DF2FD61A40AAD4EC8156CC4A4000000000000008400000000000000000
NRD,Norderney Airport,Germany,01010000C00000002085EB1C40000000207DDA4A400000000000001C400000000000000000
FLF,Flensburg-Schäferhaus Airport,Germany,01010000C0000000C0FDC12240000000A0FC624B4000000000006060400000000000000000
GWT,Westerland Sylt Airport,Germany,01010000C01009002052AE20401FF6FFBFE3744B4000000000008049400000000000000000
KDL,Kärdla Airport,Estonia,01010000C0000000C0A8D4364000000080D27E4D4000000000000032400000000000000000
URE,Kuressaare Airport,Estonia,01010000C0000000A06E823640000000606D1D4D400000000000002C400000000000000000
EPU,Pärnu Airport,Estonia,01010000C00000006009793840000000C0A1354D4000000000008047400000000000000000
TLL,Lennart Meri Tallinn Airport,Estonia,01010000C01301006032D538403AE6FFFFE6B44D4000000000006060400000000000000000
TAY,Tartu Airport,Estonia,01010000C0F4E7FFFFBDB03A40600800205C274D400000000000606B400000000000000000
ENF,Enontekio Airport,Finland,01010000C0AAFFFFDF9E6C3740140000E0341751400000000000688F400000000000000000
KEV,Halli Airport,Finland,01010000C09738F24064C93840DF8C9AAF92ED4E400000000000F07D400000000000000000
HEM,Helsinki Malmi Airport,Finland,01010000C000000000F50A3940FFFFFFBF96204E400000000000804C400000000000000000
HEL,Helsinki Vantaa Airport,Finland,01010000C0F1FFFFDF9AF63840DDFFFFFF99284E4000000000006066400000000000000000
HYV,Hyvinkää Airfield,Finland,01010000C081E1FFBF8FE138409DF1FF5FC3534E400000000000E07A400000000000000000
KTQ,Kitee Airport,Finland,01010000C0F1F3DF83D7123E40CCEEC9C342154F400000000000C076400000000000000000
IVL,Ivalo Airport,Finland,01010000C0280000C0C1673B4023000000DE2651400000000000107E400000000000000000
JOE,Joensuu Airport,Finland,01010000C00F000020859B3D40020000E0D9544F400000000000E078400000000000000000
JYV,Jyvaskyla Airport,Finland,01010000C00F000020A5AD3940F1FFFFDF22334F400000000000B07C400000000000000000
KAU,Kauhava Airport,Finland,01010000C00F0C207C280D3740CBA0DAE044904F400000000000E062400000000000000000
KEM,Kemi-Tornio Airport,Finland,01010000C03E000080049538401F000040D67150400000000000804E400000000000000000
KAJ,Kajaani Airport,Finland,01010000C05600002041B13B40070000A0451250400000000000307E400000000000000000
KHJ,Kauhajoki Airport,Finland,01010000C015E4FF3FA2643640990B0040333B4F4000000000007079400000000000000000
KOK,Kokkola-Pietarsaari Airport,Finland,01010000C092FFFF3FA22437404200004050DC4F4000000000000055400000000000000000
KAO,Kuusamo Airport,Finland,01010000C07EFFFF5F493D3D40140000E0347F50400000000000108B400000000000000000
KTT,Kittilä Airport,Finland,01010000C0250000E0C7D838400F000020DDEC504000000000002084400000000000000000
KUO,Kuopio Airport,Finland,01010000C0180000A03CCC3B40D2FFFF9FE8804F4000000000003074400000000000000000
QLF,Lahti Vesivehmaa Airport,Finland,01010000C049BE124889B13940D68EE21C75924E400000000000607F400000000000000000
LPP,Lappeenranta Airport,Finland,01010000C02E5393E00D253C40382F4E7CB5854E400000000000D075400000000000000000
MHQ,Mariehamn Airport,Finland,01010000C01D000060F0E53340FCFFFF3FA40F4E4000000000000031400000000000000000
MIK,Mikkeli Airport,Finland,01010000C0925D6919A9333B4080B74082E2D74E4000000000009074400000000000000000
OUL,Oulu Airport,Finland,01010000C0ECFFFF1FC75A3940160000C0863B504000000000008047400000000000000000
POR,Pori Airport,Finland,01010000C0800000C0CCCC3540EEFFFFFF18BB4E4000000000000046400000000000000000
RVN,Rovaniemi Airport,Finland,01010000C00F00002095D43940070000A025A4504000000000001084400000000000000000
SVL,Savonlinna Airport,Finland,01010000C044000020F2F13C4009000080B7F84E4000000000007073400000000000000000
SOT,Sodankyla Airport,Finland,01010000C0681700607D9E3A403C0900A047D950400000000000D082400000000000000000
TMP,Tampere-Pirkkala Airport,Finland,01010000C06A000000BA9A37403000004001B54E4000000000006078400000000000000000
TKU,Turku Airport,Finland,01010000C0370000E04643364023000000CE414E4000000000002064400000000000000000
UTI,Utti Air Base,Finland,01010000C0580000003BF03A40EAFFFF3FBD724E4000000000003075400000000000000000
VAA,Vaasa Airport,Finland,01010000C07CFFFF7F1FC33540C5FFFF5F7D864F4000000000000033400000000000000000
VRK,Varkaus Airport,Finland,01010000C0180000A05CDE3B40F5FFFF9FE6154F400000000000E071400000000000000000
YLI,Ylivieska Airfield,Finland,01010000C0CC834FCEABB938405FD78A91800350400000000000806F400000000000000000
BFS,Belfast International Airport,United Kingdom,01010000C016F2FF7F02DD18C048FEFFFF28544B400000000000C070400000000000000000
ENK,St Angelo Airport,United Kingdom,01010000C0000000604F9B1EC0000000200F334B4000000000006063400000000000000000
BHD,George Best Belfast City Airport,United Kingdom,01010000C0000000A0707D17C0FFFFFFDF1D4F4B400000000000002E400000000000000000
LDY,City of Derry Airport,United Kingdom,01010000C000000000FAA41CC0000000807A854B4000000000000036400000000000000000
BHX,Birmingham International Airport,United Kingdom,01010000C074F0FF3FEEF7FBBF4EE7FF5F193A4A4000000000007074400000000000000000
CVT,Coventry Airport,United Kingdom,01010000C0FCD6FFDFEEACF7BF13010060522F4A400000000000B070400000000000000000
GLO,Gloucestershire Airport,United Kingdom,01010000C000000080775601C00000002075F2494000000000004059400000000000000000
GBA,Cotswold Airport,United Kingdom,01010000C086AC6EF59C7400C081CF0F2384D549400000000000107B400000000000000000
MAN,Manchester Airport,United Kingdom,01010000C000000000193302C00000000046AD4A4000000000001070400000000000000000
NQY,Newquay Cornwall Airport,United Kingdom,01010000C0000000C04CFB13C0000000A06538494000000000006078400000000000000000
LYE,RAF Lyneham,United Kingdom,01010000C030D80DDB16E5FFBFD49AE61DA7C0494000000000000880400000000000000000
YEO,RNAS Yeovilton,United Kingdom,01010000C0000000A04D1C05C000000000348149400000000000C052400000000000000000
HAW,Haverfordwest Airport,United Kingdom,01010000C0000000402DD813C000000000A3EA49400000000000E063400000000000000000
CWL,Cardiff International Airport,United Kingdom,01010000C0000000C023BF0AC000000020C7B249400000000000806B400000000000000000
SWS,Swansea Airport,United Kingdom,01010000C000000040754510C0000000807ACD49400000000000B072400000000000000000
BRS,Bristol Airport,United Kingdom,01010000C08D0B0742B2C005C0910E0F61FCB0494000000000007083400000000000000000
LPL,Liverpool John Lennon Airport,United Kingdom,01010000C0000000003ACC06C000000060B3AA4A4000000000000054400000000000000000
LTN,London Luton Airport,United Kingdom,01010000C0FFFFFF9FC492D7BF00000020F6EF494000000000007080400000000000000000
PLH,Plymouth City Airport,United Kingdom,01010000C023BE13B35E6C10C03868AF3E1E3649400000000000C07D400000000000000000
BOH,Bournemouth Airport,United Kingdom,01010000C000000040E17AFDBF01000000D763494000000000000043400000000000000000
SOU,Southampton Airport,United Kingdom,01010000C0000000E073B5F5BF00000060A379494000000000000046400000000000000000
QLA,Lasham Airport,United Kingdom,01010000C0000000403789F0BF00000020F697494000000000005083400000000000000000
ESH,Shoreham Airport,United Kingdom,01010000C0A6B5696CAF05D3BF713C9F01F56A49400000000000001C400000000000000000
BQH,London Biggin Hill Airport,United Kingdom,01010000C000FCFFFFD6A3A03F3B0900A057AA49400000000000B082400000000000000000
LGW,London Gatwick Airport,United Kingdom,01010000C01AFB928D075BC8BF713C9F01F592494000000000004069400000000000000000
LCY,London City Airport,United Kingdom,01010000C0496760E4654DAC3FCBD93BA3ADC0494000000000000033400000000000000000
FAB,Farnborough Airport,United Kingdom,01010000C08E030040B8D7E8BFEBFBFF5F4DA349400000000000C06D400000000000000000
BBS,Blackbushe Airport,United Kingdom,01010000C000000060B81EEBBF0000008075A9494000000000005074400000000000000000
LHR,London Heathrow Airport,United Kingdom,01010000C0499EEBFB7090DDBFB1BFEC9E3CBC49400000000000C054400000000000000000
SEN,Southend Airport,United Kingdom,01010000C0000000A0FE41E63F000000A023C9494000000000008048400000000000000000
LYX,Lydd Airport,United Kingdom,01010000C0FFFFFFFFA70DEE3F00000080617A49400000000000002A400000000000000000
MSE,Kent International Airport,United Kingdom,01010000C0D218ADA3AA89F53F4AD40B3ECDAB494000000000004066400000000000000000
CAX,Carlisle Airport,United Kingdom,01010000C0000000202E7906C00000000000784B400000000000C067400000000000000000
BLK,Blackpool International Airport,United Kingdom,01010000C0000000E0973A08C000000020C7E24A4000000000000041400000000000000000
HUY,Humberside Airport,United Kingdom,01010000C0000000400C74D6BF0000000086C94A400000000000405E400000000000000000
BWF,Barrow Walney Island Airport,United Kingdom,01010000C0A4703D0AD7230AC088331A5476104B400000000000A065400000000000000000
