Route_ID,Airport_ID_start,Airport_ID_end,geom
STR-HER,STR,HER,010200000002000000260200C0A4712240F40A00A04E584840C2F3FF1F282E3940DAFDFF3F7BAB4140
STR-IBZ,STR,IBZ,010200000002000000260200C0A4712240F40A00A04E584840EDB0FF9F4CF8F53F59FCFF1FBB6F4340
STR-KRK,STR,KRK,010200000002000000260200C0A4712240F40A00A04E5848409BE61DA7E8C83340BA6A9E23F2094940
STR-KVA,STR,KVA,010200000002000000260200C0A4712240F40A00A04E584840000000E0839E384001000000E7744440
STR-LEJ,STR,LEJ,010200000002000000260200C0A4712240F40A00A04E584840AF44A0FA077928402C11A8FE41B64940
STR-LHR,STR,LHR,010200000002000000260200C0A4712240F40A00A04E584840499EEBFB7090DDBFB1BFEC9E3CBC4940
STR-LIS,STR,LIS,010200000002000000260200C0A4712240F40A00A04E584840A1BE654E974522C0B22E6EA301644340
STR-MXP,STR,MXP,010200000002000000260200C0A4712240F40A00A04E584840F7C77BD5CA742140C66D3480B7D04640
STR-NAP,STR,NAP,010200000002000000260200C0A4712240F40A00A04E584840865AD3BCE3942C406518778368714440
STR-OLB,STR,OLB,010200000002000000260200C0A4712240F40A00A04E58484062DBA2CC06092340F6F065A208734440
STR-PMI,STR,PMI,010200000002000000260200C0A4712240F40A00A04E584840A80D004015E9054074E9FF1F9EC64340
STR-PRN,STR,PRN,010200000002000000260200C0A4712240F40A00A04E584840022A1C412A0935400C93A98251494540
STR-RJK,STR,RJK,010200000002000000260200C0A4712240F40A00A04E58484001000060FE232D4000000060C39B4640
STR-RLG,STR,RLG,010200000002000000260200C0A4712240F40A00A04E58484075A9FF5F7D8E2840BFEDFF9F87F54A40
STR-SAW,STR,SAW,010200000002000000260200C0A4712240F40A00A04E5848403A2600C0274F3D40AA09006005734440
STR-SJJ,STR,SJJ,010200000002000000260200C0A4712240F40A00A04E58484000000020DD543240000000808CE94540
STR-SKG,STR,SKG,010200000002000000260200C0A4712240F40A00A04E584840000000E08CF836400000008085424440
STR-SPU,STR,SPU,010200000002000000260200C0A4712240F40A00A04E584840000000C0494C3040000000A0FAC44540
STR-STN,STR,STN,010200000002000000260200C0A4712240F40A00A04E584840890600E07A14CE3FBFEDFF9F47F14940
STR-SUF,STR,SUF,010200000002000000260200C0A4712240F40A00A04E58484020D26F5F073E3040626A4B1DE4734340
STR-TXL,STR,TXL,010200000002000000260200C0A4712240F40A00A04E5848404F1E166A4D932A401DC9E53FA4474A40
STR-VIE,STR,VIE,010200000002000000260200C0A4712240F40A00A04E584840250000E0D7913040D8FFFF3F1E0E4840
STR-ZAD,STR,ZAD,010200000002000000260200C0A4712240F40A00A04E584840E10B93A982B12E404298DBBDDC0D4640
STR-ZAG,STR,ZAG,010200000002000000260200C0A4712240F40A00A04E5848406BDAFFDF9C1130403A06006017DF4640
SUF-CGN,SUF,CGN,01020000000200000020D26F5F073E3040626A4B1DE4734340D10E00602A921C40B0F2FFBFD56E4940
SUF-DUS,SUF,DUS,01020000000200000020D26F5F073E3040626A4B1DE473434053E8BCC62E111B406494675E0EA54940
SUF-HAJ,SUF,HAJ,01020000000200000020D26F5F073E3040626A4B1DE473434017F5FFBFC25E2340AA090060053B4A40
SUF-STR,SUF,STR,01020000000200000020D26F5F073E3040626A4B1DE4734340260200C0A4712240F40A00A04E584840
SZG-CGN,SZG,CGN,0102000000020000001B1000A033022A40D51400E08AE54740D10E00602A921C40B0F2FFBFD56E4940
TLS-HAM,TLS,HAM,0102000000020000006E179AEB34D2F53FC170AE6186D04540F8FFFF3FF9F92340EEFFFFFFB0D04A40
TLV-CGN,TLV,CGN,010200000002000000000000607F7141400000008075014040D10E00602A921C40B0F2FFBFD56E4940
TRN-DUS,TRN,DUS,0102000000020000007E00529B38991E40577C43E1B399464053E8BCC62E111B406494675E0EA54940
TUN-CGN,TUN,CGN,0102000000020000000000008053742440000000A0ED6C4240D10E00602A921C40B0F2FFBFD56E4940
TXL-AGP,TXL,AGP,0102000000020000004F1E166A4D932A401DC9E53FA4474A40000000C016FF11C00000002063564240
TXL-AOI,TXL,AOI,0102000000020000004F1E166A4D932A401DC9E53FA4474A407DAEB6627FB92A405CC7B8E2E2CE4540
TXL-BHX,TXL,BHX,0102000000020000004F1E166A4D932A401DC9E53FA4474A4074F0FF3FEEF7FBBF4EE7FF5F193A4A40
TXL-BIA,TXL,BIA,0102000000020000004F1E166A4D932A401DC9E53FA4474A4000000080ABF72240000000E0BE464540
TXL-BLQ,TXL,BLQ,0102000000020000004F1E166A4D932A401DC9E53FA4474A40DDB5847CD0932640A323B9FC87444640
TXL-CGN,TXL,CGN,0102000000020000004F1E166A4D932A401DC9E53FA4474A40D10E00602A921C40B0F2FFBFD56E4940
TXL-CTA,TXL,CTA,0102000000020000004F1E166A4D932A401DC9E53FA4474A40A7E8482EFF212E40BB5E9A22C0BB4240
TXL-DBV,TXL,DBV,0102000000020000004F1E166A4D932A401DC9E53FA4474A40000000C0A844324000000000DC474540
TXL-FCO,TXL,FCO,0102000000020000004F1E166A4D932A401DC9E53FA4474A403CC159A54F7A2840805BC1806FE64440
TXL-FMM,TXL,FMM,0102000000020000004F1E166A4D932A401DC9E53FA4474A40F83300C09F7A24408AF0FFFF90FE4740
TXL-HEL,TXL,HEL,0102000000020000004F1E166A4D932A401DC9E53FA4474A40F1FFFFDF9AF63840DDFFFFFF99284E40
TXL-HER,TXL,HER,0102000000020000004F1E166A4D932A401DC9E53FA4474A40C2F3FF1F282E3940DAFDFF3F7BAB4140
TXL-IBZ,TXL,IBZ,0102000000020000004F1E166A4D932A401DC9E53FA4474A40EDB0FF9F4CF8F53F59FCFF1FBB6F4340
TXL-KLU,TXL,KLU,0102000000020000004F1E166A4D932A401DC9E53FA4474A40E9B7AF03E7AC2C40ABCE6A813D524740
TXL-LHR,TXL,LHR,0102000000020000004F1E166A4D932A401DC9E53FA4474A40499EEBFB7090DDBFB1BFEC9E3CBC4940
TXL-LIN,TXL,LIN,0102000000020000004F1E166A4D932A401DC9E53FA4474A4076FD82DDB08D2240BC3D0801F9B84640
TXL-NCE,TXL,NCE,0102000000020000004F1E166A4D932A401DC9E53FA4474A406BECFFFF0CDD1C403117008046D44540
TXL-NUE,TXL,NUE,0102000000020000004F1E166A4D932A401DC9E53FA4474A405E83BEF4F627264022C66B5ED5BF4840
TXL-PMI,TXL,PMI,0102000000020000004F1E166A4D932A401DC9E53FA4474A40A80D004015E9054074E9FF1F9EC64340
TXL-PRN,TXL,PRN,0102000000020000004F1E166A4D932A401DC9E53FA4474A40022A1C412A0935400C93A98251494540
TXL-SAW,TXL,SAW,0102000000020000004F1E166A4D932A401DC9E53FA4474A403A2600C0274F3D40AA09006005734440
TXL-SJJ,TXL,SJJ,0102000000020000004F1E166A4D932A401DC9E53FA4474A4000000020DD543240000000808CE94540
TXL-SPU,TXL,SPU,0102000000020000004F1E166A4D932A401DC9E53FA4474A40000000C0494C3040000000A0FAC44540
TXL-STR,TXL,STR,0102000000020000004F1E166A4D932A401DC9E53FA4474A40260200C0A4712240F40A00A04E584840
TXL-VIE,TXL,VIE,0102000000020000004F1E166A4D932A401DC9E53FA4474A40250000E0D7913040D8FFFF3F1E0E4840
TXL-VRN,TXL,VRN,0102000000020000004F1E166A4D932A401DC9E53FA4474A40F4FDD478E9C62540AB07CC43A6B24640
TXL-ZAD,TXL,ZAD,0102000000020000004F1E166A4D932A401DC9E53FA4474A40E10B93A982B12E404298DBBDDC0D4640
VCE-CGN,VCE,CGN,010200000002000000C0EC9E3C2CB42840CBD93BA3ADC04640D10E00602A921C40B0F2FFBFD56E4940
VCE-DUS,VCE,DUS,010200000002000000C0EC9E3C2CB42840CBD93BA3ADC0464053E8BCC62E111B406494675E0EA54940
VCE-HAJ,VCE,HAJ,010200000002000000C0EC9E3C2CB42840CBD93BA3ADC0464017F5FFBFC25E2340AA090060053B4A40
VCE-HAM,VCE,HAM,010200000002000000C0EC9E3C2CB42840CBD93BA3ADC04640F8FFFF3FF9F92340EEFFFFFFB0D04A40
VIE-CGN,VIE,CGN,010200000002000000250000E0D7913040D8FFFF3F1E0E4840D10E00602A921C40B0F2FFBFD56E4940
VIE-HAJ,VIE,HAJ,010200000002000000250000E0D7913040D8FFFF3F1E0E484017F5FFBFC25E2340AA090060053B4A40
VIE-HAM,VIE,HAM,010200000002000000250000E0D7913040D8FFFF3F1E0E4840F8FFFF3FF9F92340EEFFFFFFB0D04A40
VIE-STR,VIE,STR,010200000002000000250000E0D7913040D8FFFF3F1E0E4840260200C0A4712240F40A00A04E584840
VIE-TXL,VIE,TXL,010200000002000000250000E0D7913040D8FFFF3F1E0E48404F1E166A4D932A401DC9E53FA4474A40
VRN-CGN,VRN,CGN,010200000002000000F4FDD478E9C62540AB07CC43A6B24640D10E00602A921C40B0F2FFBFD56E4940
VRN-HAM,VRN,HAM,010200000002000000F4FDD478E9C62540AB07CC43A6B24640F8FFFF3FF9F92340EEFFFFFFB0D04A40
VRN-TXL,VRN,TXL,010200000002000000F4FDD478E9C62540AB07CC43A6B246404F1E166A4D932A401DC9E53FA4474A40
WAW-CGN,WAW,CGN,01020000000200000023DCFFDF93F734402FF1FF9F35154A40D10E00602A921C40B0F2FFBFD56E4940
WAW-DUS,WAW,DUS,01020000000200000023DCFFDF93F734402FF1FF9F35154A4053E8BCC62E111B406494675E0EA54940
WRO-DUS,WRO,DUS,010200000002000000192D00C0C3E2304029080040258D494053E8BCC62E111B406494675E0EA54940
XRY-CGN,XRY,CGN,010200000002000000000000808D3D18C0010000004F5F4240D10E00602A921C40B0F2FFBFD56E4940
ZAD-CGN,ZAD,CGN,010200000002000000E10B93A982B12E404298DBBDDC0D4640D10E00602A921C40B0F2FFBFD56E4940
ZAD-DUS,ZAD,DUS,010200000002000000E10B93A982B12E404298DBBDDC0D464053E8BCC62E111B406494675E0EA54940
ZAD-STR,ZAD,STR,010200000002000000E10B93A982B12E404298DBBDDC0D4640260200C0A4712240F40A00A04E584840
ZAD-TXL,ZAD,TXL,010200000002000000E10B93A982B12E404298DBBDDC0D46404F1E166A4D932A401DC9E53FA4474A40
ZAG-CGN,ZAG,CGN,0102000000020000006BDAFFDF9C1130403A06006017DF4640D10E00602A921C40B0F2FFBFD56E4940
ZAG-STR,ZAG,STR,0102000000020000006BDAFFDF9C1130403A06006017DF4640260200C0A4712240F40A00A04E584840
ZRH-CGN,ZRH,CGN,0102000000020000007EE36BCF2C192140F1BDBF417BBB4740D10E00602A921C40B0F2FFBFD56E4940
ZRH-HAM,ZRH,HAM,0102000000020000007EE36BCF2C192140F1BDBF417BBB4740F8FFFF3FF9F92340EEFFFFFFB0D04A40
AKP-FAI,AKP,FAI,010200000002000000AC81F79FC6F762C09D8902E08C0851401AE9FB5F647B62C04334FC9F2A345040
BTT-AKP,BTT,AKP,0102000000020000005D8B16A0EDF062C0C015FD5F7DBA5040AC81F79FC6F762C09D8902E08C085140
CEM-IRC,CEM,IRC,0102000000020000008D1315600E1962C0B074FC1FB9645040804754A86E0262C02E5915E126755040
CIK-FAI,CIK,FAI,01020000000200000074E9FF1FAEF761C03C0900A047A950401AE9FB5F647B62C04334FC9F2A345040
CIK-FYU,CIK,FYU,01020000000200000074E9FF1FAEF761C03C0900A047A9504000000000002862C00000008093A45040
FAI-BTT,FAI,BTT,0102000000020000001AE9FB5F647B62C04334FC9F2A3450405D8B16A0EDF062C0C015FD5F7DBA5040
FAI-CEM,FAI,CEM,0102000000020000001AE9FB5F647B62C04334FC9F2A3450408D1315600E1962C0B074FC1FB9645040
FAI-CIK,FAI,CIK,0102000000020000001AE9FB5F647B62C04334FC9F2A34504074E9FF1FAEF761C03C0900A047A95040
FAI-FYU,FAI,FYU,0102000000020000001AE9FB5F647B62C04334FC9F2A34504000000000002862C00000008093A45040
FAI-MLY,FAI,MLY,0102000000020000001AE9FB5F647B62C04334FC9F2A34504063CBFF9F9BD462C0C5F9FF9FD83F5040
FAI-WBQ,FAI,WBQ,0102000000020000001AE9FB5F647B62C04334FC9F2A3450402C2E0020066D62C0710600402E975040
FYU-CIK,FYU,CIK,01020000000200000000000000002862C00000008093A4504074E9FF1FAEF761C03C0900A047A95040
FYU-FAI,FYU,FAI,01020000000200000000000000002862C00000008093A450401AE9FB5F647B62C04334FC9F2A345040
IRC-FAI,IRC,FAI,010200000002000000804754A86E0262C02E5915E1267550401AE9FB5F647B62C04334FC9F2A345040
WBQ-FAI,WBQ,FAI,0102000000020000002C2E0020066D62C0710600402E9750401AE9FB5F647B62C04334FC9F2A345040
BET-EEK,BET,EEK,0102000000020000004264ECDFD03A64C04EA70A80D0634E40DA290C80674164C0CC6C04A0591B4E40
BET-KPN,BET,KPN,0102000000020000004264ECDFD03A64C04EA70A80D0634E4076CCFFFFFD8064C066F1FF7F6CF74D40
BET-KWN,BET,KWN,0102000000020000004264ECDFD03A64C04EA70A80D0634E40D7A3703D0A3B64C0D49AE61DA7E04D40
BET-KWT,BET,KWT,0102000000020000004264ECDFD03A64C04EA70A80D0634E40ACECFF3F352E64C045F8FF7F28654E40
BET-MLL,BET,MLL,0102000000020000004264ECDFD03A64C04EA70A80D0634E40213C0000D54064C089100060A1EE4E40
BET-NME,BET,NME,0102000000020000004264ECDFD03A64C04EA70A80D0634E40F5FFFF9F6E9664C0280000C0493C4E40
BET-WNA,BET,WNA,0102000000020000004264ECDFD03A64C04EA70A80D0634E4000000000543F64C0000000C05B584E40
CYF-BET,CYF,BET,0102000000020000003DC9FFDF268964C0C519000019134E404264ECDFD03A64C04EA70A80D0634E40
EEK-BET,EEK,BET,010200000002000000DA290C80674164C0CC6C04A0591B4E404264ECDFD03A64C04EA70A80D0634E40
EEK-KWN,EEK,KWN,010200000002000000DA290C80674164C0CC6C04A0591B4E40D7A3703D0A3B64C0D49AE61DA7E04D40
KKH-KWK,KKH,KWK,0102000000020000000BF2FF1F315C64C0DC000080FBFA4D40897B2C7D686564C005FD851E31F04D40
KPN-CYF,KPN,CYF,01020000000200000076CCFFFFFD8064C066F1FF7F6CF74D403DC9FFDF268964C0C519000019134E40
KWK-BET,KWK,BET,010200000002000000897B2C7D686564C005FD851E31F04D404264ECDFD03A64C04EA70A80D0634E40
KWN-BET,KWN,BET,010200000002000000D7A3703D0A3B64C0D49AE61DA7E04D404264ECDFD03A64C04EA70A80D0634E40
KWN-EEK,KWN,EEK,010200000002000000D7A3703D0A3B64C0D49AE61DA7E04D40DA290C80674164C0CC6C04A0591B4E40
NME-OOK,NME,OOK,010200000002000000F5FFFF9F6E9664C0280000C0493C4E4034D2F7BFC8A264C0C13C01A04C454E40
PKA-BET,PKA,BET,01020000000200000052D90B60E53864C0F8DAF99FF8594E404264ECDFD03A64C04EA70A80D0634E40
PTU-BET,PTU,BET,010200000002000000000000803D3A64C00000008075814D404264ECDFD03A64C04EA70A80D0634E40
WNA-PKA,WNA,PKA,01020000000200000000000000543F64C0000000C05B584E4052D90B60E53864C0F8DAF99FF8594E40
BOC-SJO,BOC,SJO,010200000002000000000000200D9054C0000000E083AE2240000000005D0D55C000000040DBFC2340
DRK-SJO,DRK,SJO,0102000000020000000EF8FF9F11E954C014F6FF5F12702140000000005D0D55C000000040DBFC2340
FON-XQP,FON,XQP,0102000000020000001096B1A19B2855C0DBF97E6ABCF42440000000A04E0855C0010000E0E5E22240
GLF-PJM,GLF,PJM,01020000000200000000000020A9CB54C000000060DA4E21400000004033D354C0000000A010112140
LIR-SJO,LIR,SJO,0102000000020000000936AE7FD76255C0006F8104C52F2540000000005D0D55C000000040DBFC2340
LIR-SYQ,LIR,SYQ,0102000000020000000936AE7FD76255C0006F8104C52F254000000080F20855C00000008002EA2340
MGA-SJO,MGA,SJO,010200000002000000000000C0C38A55C0FFFFFFBF72482840000000005D0D55C000000040DBFC2340
NOB-TMU,NOB,TMU,010200000002000000D8F7FFBFCA6955C0B4FBFF7FF6F32340A4A7C821E24055C043E21E4B1F7A2340
PJM-SJO,PJM,SJO,0102000000020000000000004033D354C0000000A010112140000000005D0D55C000000040DBFC2340
PMZ-SJO,PMZ,SJO,01020000000200000000000080FDDD54C000000060EDE62140000000005D0D55C000000040DBFC2340
SJO-BOC,SJO,BOC,010200000002000000000000005D0D55C000000040DBFC2340000000200D9054C0000000E083AE2240
SJO-DRK,SJO,DRK,010200000002000000000000005D0D55C000000040DBFC23400EF8FF9F11E954C014F6FF5F12702140
SJO-FON,SJO,FON,010200000002000000000000005D0D55C000000040DBFC23401096B1A19B2855C0DBF97E6ABCF42440
SJO-GLF,SJO,GLF,010200000002000000000000005D0D55C000000040DBFC234000000020A9CB54C000000060DA4E2140
SJO-MGA,SJO,MGA,010200000002000000000000005D0D55C000000040DBFC2340000000C0C38A55C0FFFFFFBF72482840
SJO-NOB,SJO,NOB,010200000002000000000000005D0D55C000000040DBFC2340D8F7FFBFCA6955C0B4FBFF7FF6F32340
SJO-PJM,SJO,PJM,010200000002000000000000005D0D55C000000040DBFC23400000004033D354C0000000A010112140
SJO-TMU,SJO,TMU,010200000002000000000000005D0D55C000000040DBFC2340A4A7C821E24055C043E21E4B1F7A2340
SJO-TTQ,SJO,TTQ,010200000002000000000000005D0D55C000000040DBFC23405EBA490C02E754C0D7A3703D0AD72440
SJO-XQP,SJO,XQP,010200000002000000000000005D0D55C000000040DBFC2340000000A04E0855C0010000E0E5E22240
SYQ-LIR,SYQ,LIR,01020000000200000000000080F20855C00000008002EA23400936AE7FD76255C0006F8104C52F2540
TMU-SJO,TMU,SJO,010200000002000000A4A7C821E24055C043E21E4B1F7A2340000000005D0D55C000000040DBFC2340
TTQ-SJO,TTQ,SJO,0102000000020000005EBA490C02E754C0D7A3703D0AD72440000000005D0D55C000000040DBFC2340
XQP-PMZ,XQP,PMZ,010200000002000000000000A04E0855C0010000E0E5E2224000000080FDDD54C000000060EDE62140
XQP-SJO,XQP,SJO,010200000002000000000000A04E0855C0010000E0E5E22240000000005D0D55C000000040DBFC2340
ACC-KMS,ACC,KMS,010200000002000000FFFFFF5F3E59C5BF000000E0B66B1640FFFFFF9FFF73F9BF000000A0B5DB1A40
KMS-ACC,KMS,ACC,010200000002000000FFFFFF9FFF73F9BF000000A0B5DB1A40FFFFFF5F3E59C5BF000000E0B66B1640
EDL-LOK,EDL,LOK,01020000000200000000000040949E4140000000C0A3E2D93F000000E0E9CD414000000060CBF90840
EDL-NBO,EDL,NBO,01020000000200000000000040949E4140000000C0A3E2D93F8E190020C27642405FDEFF5F9B1BF5BF
JUB-NBO,JUB,NBO,01020000000200000012DEFFBFE1993F4081080040F07C13408E190020C27642405FDEFF5F9B1BF5BF
KIS-EDL,KIS,EDL,010200000002000000000000A04C5D4140000000A0340DB6BF00000040949E4140000000C0A3E2D93F
KIS-NBO,KIS,NBO,010200000002000000000000A04C5D4140000000A0340DB6BF8E190020C27642405FDEFF5F9B1BF5BF
LAU-MYD,LAU,MYD,01020000000200000000000080E0744440000000C0F40402C000000080040D444000000080A0D509C0
LOK-EDL,LOK,EDL,010200000002000000000000E0E9CD414000000060CBF9084000000040949E4140000000C0A3E2D93F
MBA-NBO,MBA,NBO,010200000002000000000000C00ECC434000000080AA2310C08E190020C27642405FDEFF5F9B1BF5BF
MBA-ZNZ,MBA,ZNZ,010200000002000000000000C00ECC434000000080AA2310C099F38C7DC99C43404F3BFC3559E318C0
MYD-LAU,MYD,LAU,01020000000200000000000080040D444000000080A0D509C000000080E0744440000000C0F40402C0
MYD-NBO,MYD,NBO,01020000000200000000000080040D444000000080A0D509C08E190020C27642405FDEFF5F9B1BF5BF
NBO-EDL,NBO,EDL,0102000000020000008E190020C27642405FDEFF5F9B1BF5BF00000040949E4140000000C0A3E2D93F
NBO-JUB,NBO,JUB,0102000000020000008E190020C27642405FDEFF5F9B1BF5BF12DEFFBFE1993F4081080040F07C1340
NBO-KIS,NBO,KIS,0102000000020000008E190020C27642405FDEFF5F9B1BF5BF000000A04C5D4140000000A0340DB6BF
NBO-LOK,NBO,LOK,0102000000020000008E190020C27642405FDEFF5F9B1BF5BF000000E0E9CD414000000060CBF90840
NBO-MBA,NBO,MBA,0102000000020000008E190020C27642405FDEFF5F9B1BF5BF000000C00ECC434000000080AA2310C0
NBO-MYD,NBO,MYD,0102000000020000008E190020C27642405FDEFF5F9B1BF5BF00000080040D444000000080A0D509C0
ZNZ-MBA,ZNZ,MBA,01020000000200000099F38C7DC99C43404F3BFC3559E318C0000000C00ECC434000000080AA2310C0
BCD-CEB,BCD,CEB,010200000002000000419E5DBEF5C05E40933A014D848D25403F0100E0A7FE5E40D2FFFF9F709D2440
BCD-CGY,BCD,CGY,010200000002000000419E5DBEF5C05E40933A014D848D25404FB0FF3A371D5F40B306EFAB72392140
BCD-DVO,BCD,DVO,010200000002000000419E5DBEF5C05E40933A014D848D2540FFFFFF1F58695F400000006088801C40
BCD-MNL,BCD,MNL,010200000002000000419E5DBEF5C05E40933A014D848D254029417FA147415E40BF7D1D3867042D40
BKI-MNL,BKI,MNL,010200000002000000000000A043035D4000000000B4BF174029417FA147415E40BF7D1D3867042D40
BKK-MNL,BKK,MNL,010200000002000000000000E0CE2F594000000020B95C2B4029417FA147415E40BF7D1D3867042D40
BXU-CEB,BXU,CEB,010200000002000000CA54C1A8A45E5F40BA490C022BE721403F0100E0A7FE5E40D2FFFF9F709D2440
CAN-MNL,CAN,MNL,010200000002000000000000E022535C40000000607464374029417FA147415E40BF7D1D3867042D40
CEB-BCD,CEB,BCD,0102000000020000003F0100E0A7FE5E40D2FFFF9F709D2440419E5DBEF5C05E40933A014D848D2540
CEB-BXU,CEB,BXU,0102000000020000003F0100E0A7FE5E40D2FFFF9F709D2440CA54C1A8A45E5F40BA490C022BE72140
CEB-CGM,CEB,CGM,0102000000020000003F0100E0A7FE5E40D2FFFF9F709D2440000000803F2D5F4000000060CD812240
CEB-CGY,CEB,CGY,0102000000020000003F0100E0A7FE5E40D2FFFF9F709D24404FB0FF3A371D5F40B306EFAB72392140
CEB-CRK,CEB,CRK,0102000000020000003F0100E0A7FE5E40D2FFFF9F709D2440D3F4D901D7235E40AC1C5A643B5F2E40
CEB-DGT,CEB,DGT,0102000000020000003F0100E0A7FE5E40D2FFFF9F709D24409242004033D35E40DF060000DCAA2240
CEB-DPL,CEB,DPL,0102000000020000003F0100E0A7FE5E40D2FFFF9F709D244033AFFF47E1D55E40CAE55F2E37342140
CEB-DVO,CEB,DVO,0102000000020000003F0100E0A7FE5E40D2FFFF9F709D2440FFFFFF1F58695F400000006088801C40
CEB-GES,CEB,GES,0102000000020000003F0100E0A7FE5E40D2FFFF9F709D2440B395FFDF24465F40A2080060643B1840
CEB-IAO,CEB,IAO,0102000000020000003F0100E0A7FE5E40D2FFFF9F709D244037894160E5805F40B9FC87F4DBB72340
CEB-ILO,CEB,ILO,0102000000020000003F0100E0A7FE5E40D2FFFF9F709D244014CE6E2D939F5E402906483481AA2540
CEB-KLO,CEB,KLO,0102000000020000003F0100E0A7FE5E40D2FFFF9F709D2440F956006010985E405BBCFF5FDA5B2740
CEB-LGP,CEB,LGP,0102000000020000003F0100E0A7FE5E40D2FFFF9F709D2440D7A3703D0AEF5E40713D0AD7A3502A40
CEB-MNL,CEB,MNL,0102000000020000003F0100E0A7FE5E40D2FFFF9F709D244029417FA147415E40BF7D1D3867042D40
CEB-MPH,CEB,MPH,0102000000020000003F0100E0A7FE5E40D2FFFF9F709D24406494675E0E7D5E40D34D621058D92740
CEB-OZC,CEB,OZC,0102000000020000003F0100E0A7FE5E40D2FFFF9F709D244000000060E3F55E40000000A0655B2040
CEB-PAG,CEB,PAG,0102000000020000003F0100E0A7FE5E40D2FFFF9F709D244008B4FFF783DD5E400771C143AB521F40
CEB-PPS,CEB,PPS,0102000000020000003F0100E0A7FE5E40D2FFFF9F709D24400000008093B05D4000000020F77B2340
CEB-SUG,CEB,SUG,0102000000020000003F0100E0A7FE5E40D2FFFF9F709D24408F8700D8C75E5F40DA49B33DFD822340
CEB-TAC,CEB,TAC,0102000000020000003F0100E0A7FE5E40D2FFFF9F709D2440ACC612D6C6415F40CDAFE600C1742640
CEB-USU,CEB,USU,0102000000020000003F0100E0A7FE5E40D2FFFF9F709D2440B7DEFF5F66065E40A05A0040353E2840
CEB-ZAM,CEB,ZAM,0102000000020000003F0100E0A7FE5E40D2FFFF9F709D244001000000D7835E40000000E08EB01B40
CGK-MNL,CGK,MNL,0102000000020000005E0500E0FBA95A402DEEFF5F958018C029417FA147415E40BF7D1D3867042D40
CGM-CEB,CGM,CEB,010200000002000000000000803F2D5F4000000060CD8122403F0100E0A7FE5E40D2FFFF9F709D2440
CGY-BCD,CGY,BCD,0102000000020000004FB0FF3A371D5F40B306EFAB72392140419E5DBEF5C05E40933A014D848D2540
CGY-CEB,CGY,CEB,0102000000020000004FB0FF3A371D5F40B306EFAB723921403F0100E0A7FE5E40D2FFFF9F709D2440
CGY-DVO,CGY,DVO,0102000000020000004FB0FF3A371D5F40B306EFAB72392140FFFFFF1F58695F400000006088801C40
CGY-ILO,CGY,ILO,0102000000020000004FB0FF3A371D5F40B306EFAB7239214014CE6E2D939F5E402906483481AA2540
CRK-CEB,CRK,CEB,010200000002000000D3F4D901D7235E40AC1C5A643B5F2E403F0100E0A7FE5E40D2FFFF9F709D2440
CYZ-MNL,CYZ,MNL,0102000000020000000BF2FF1F31705E40EF0100E00DEE304029417FA147415E40BF7D1D3867042D40
DGT-CEB,DGT,CEB,0102000000020000009242004033D35E40DF060000DCAA22403F0100E0A7FE5E40D2FFFF9F709D2440
DPL-CEB,DPL,CEB,01020000000200000033AFFF47E1D55E40CAE55F2E373421403F0100E0A7FE5E40D2FFFF9F709D2440
DPL-DVO,DPL,DVO,01020000000200000033AFFF47E1D55E40CAE55F2E37342140FFFFFF1F58695F400000006088801C40
DPL-MNL,DPL,MNL,01020000000200000033AFFF47E1D55E40CAE55F2E3734214029417FA147415E40BF7D1D3867042D40
DPS-MNL,DPS,MNL,010200000002000000C1FEFF1FB0CA5C40F7FFFF1F107F21C029417FA147415E40BF7D1D3867042D40
DVO-BCD,DVO,BCD,010200000002000000FFFFFF1F58695F400000006088801C40419E5DBEF5C05E40933A014D848D2540
DVO-CEB,DVO,CEB,010200000002000000FFFFFF1F58695F400000006088801C403F0100E0A7FE5E40D2FFFF9F709D2440
DVO-CGY,DVO,CGY,010200000002000000FFFFFF1F58695F400000006088801C404FB0FF3A371D5F40B306EFAB72392140
DVO-DPL,DVO,DPL,010200000002000000FFFFFF1F58695F400000006088801C4033AFFF47E1D55E40CAE55F2E37342140
DVO-ILO,DVO,ILO,010200000002000000FFFFFF1F58695F400000006088801C4014CE6E2D939F5E402906483481AA2540
DVO-MNL,DVO,MNL,010200000002000000FFFFFF1F58695F400000006088801C4029417FA147415E40BF7D1D3867042D40
DVO-PPS,DVO,PPS,010200000002000000FFFFFF1F58695F400000006088801C400000008093B05D4000000020F77B2340
DVO-ZAM,DVO,ZAM,010200000002000000FFFFFF1F58695F400000006088801C4001000000D7835E40000000E08EB01B40
DXB-MNL,DXB,MNL,010200000002000000A50000A0A4AE4B40BB070080B740394029417FA147415E40BF7D1D3867042D40
GES-CEB,GES,CEB,010200000002000000B395FFDF24465F40A2080060643B18403F0100E0A7FE5E40D2FFFF9F709D2440
GES-ILO,GES,ILO,010200000002000000B395FFDF24465F40A2080060643B184014CE6E2D939F5E402906483481AA2540
HAN-MNL,HAN,MNL,010200000002000000FFFFFFDFA5735A40000000A0A038354029417FA147415E40BF7D1D3867042D40
HKT-MNL,HKT,MNL,0102000000020000005E82531F489458407DD0B359F539204029417FA147415E40BF7D1D3867042D40
IAO-CEB,IAO,CEB,01020000000200000037894160E5805F40B9FC87F4DBB723403F0100E0A7FE5E40D2FFFF9F709D2440
